PID	interID	NumberID
100125	101803	100403
100125	101803	101732
100178	102704	26505
100178	102704	26505
100178	102704	26686
100092	101248	25114
100092	101248	25114
100092	101248	100205
100094	101280	100292
100094	101280	100292
100094	101280	513
100032	100456	100433
100032	100456	100433
100032	100456	100052
100048	100640	100433
100048	100640	100211
100048	100640	101123
100048	100640	101122
100048	100640	101093
100186	102875	102089
100186	102875	102089
100186	102875	100404
100022	100312	26759
100023	100312	26759
100109	100312	26759
100022	100312	26759
100023	100312	26759
100109	100312	26759
100022	100312	27491
100023	100312	27491
100109	100312	27491
100245	103696	26505
100245	103696	102390
100245	103696	100407
100178	102728	101393
100178	102728	101393
100178	102728	26550
100156	102337	100703
100156	102337	25116
100156	102337	100407
100156	102337	101325
100156	102337	25116
100159	102400	101928
100159	102400	101928
100159	102400	101372
100066	100896	101274
100066	100896	100438
100066	100896	101272
100086	101168	28238
100086	101168	28238
100086	101168	101401
100062	100862	100316
100062	100862	101242
100062	100862	101241
100139	102020	101823
100139	102020	101823
100226	103437	101783
100226	103437	100229
100226	103437	26747
100226	103437	100229
100058	100799_2	100152
100255	100799_2	100152
100058	100799_2	101199
100255	100799_2	101199
100109	101557	100197
100109	101557	100197
100109	101557	100913
100178	101423	101523
100101	101423	101523
100178	101423	101522
100101	101423	101522
100178	101423	100858
100101	101423	100858
100178	101423	100856
100101	101423	100856
100097	101329	101481
100097	101329	101481
100097	101329	101477
100252	103760	102432
100252	103760	102434
100252	103760	102433
100226	103430	26500
100226	103430	26500
100226	103430	26733
100104	101489	100956
100104	101489	100956
100104	101489	27511
100018	100278	100862
100018	100278	100531
100124	101789	101724
100124	101789	100399
100124	101789	101723
100124	101789	100399
100095	101300	100329
100095	101300	100329
100095	101300	100912
100219	103330	102252
100219	103330	25631
100219	103330	102254
100170	102591	100458
100170	102591	101990
100170	102591	101471
100207	103163	102208
100207	103163	102208
100207	103163	101924
100075	101014	101334
100075	101014	101332
100167	102558	100578
100167	102558	100329
100167	102558	100379
100167	102558	100124
100167	102558	100579
100215	102823	26775
100183	102823	26775
100215	102823	26775
100183	102823	26775
100215	102823	26863
100183	102823	26863
100186	102873	102087
100186	102873	102087
100186	102873	74
100098	101356	100955
100223	101356	100955
100098	101356	100955
100223	101356	100955
100180	102765	560
100180	102765	102063
100180	102765	102062
100090	101225	101434
100090	101225	101434
100090	101225	101142
100090	101225	44
100090	101225	44
100077	101028	27561
100077	101028	27561
100077	101028	101343
100129	101878	100122
100129	101878	101004
100129	101878	101005
100129	101878	26505
100056	100748	101190
100056	100748	101190
100056	100748	100735
100234	103562	102300
100234	103562	102308
100234	103562	101290
100234	103562	101927
100234	103562	102326
100244	103674	102383
100244	103674	102383
100218	103317	100606
100218	103317	100606
100218	103317	102249
100128	101845	101761
100128	101845	101765
100128	101845	101762
100113	101601	100175
100113	101601	100175
100113	101601	26564
100113	101601	100176
100113	101601	100176
100237	101121	100406
100084	101121	100406
100237	101121	100643
100084	101121	100643
100237	101121	100407
100084	101121	100407
100237	101121	29621
100084	101121	29621
100237	101121	101387
100084	101121	101387
100237	101121	100831
100084	101121	100831
100237	101121	100119
100084	101121	100119
100237	101121	101244
100084	101121	101244
100118	101696	101668
100200	101696	101668
100118	101696	101670
100200	101696	101670
100118	101696	101669
100200	101696	101669
100160	102427	101006
100207	102427	101006
100160	102427	101006
100207	102427	101006
100160	102427	101117
100207	102427	101117
100139	102016	101822
100139	102016	101822
100139	102016	101820
100137	101435	101191
100178	101435	101191
100101	101435	101191
100137	101435	101191
100178	101435	101191
100101	101435	101191
100137	101435	100964
100178	101435	100964
100101	101435	100964
100070	100942	100289
100070	100942	101295
100070	100942	7883
100067	100901	29631
100067	100901	100930
100067	100901	101277
100067	100901	101276
100131	101898	101783
100131	101898	100229
100131	101898	101782
100131	101898	100229
100100	101408	100156
100100	101408	100156
100100	101408	100214
100116	101674	101644
100116	101674	100478
100116	101674	101642
100116	101674	101643
100020	100292	100874
100020	100292	100879
100110	101563	101606
100110	101563	101608
100110	101563	101607
100057	100191	26554
100167	100191	26554
100013	100191	26554
100154	100191	26554
100057	100191	26554
100167	100191	26554
100013	100191	26554
100154	100191	26554
100057	100191	100065
100167	100191	100065
100013	100191	100065
100154	100191	100065
100027	100394	100953
100027	100394	100953
100027	100394	100954
100232	103520	102308
100232	103520	102309
100232	103520	102307
100180	102774	102068
100180	102774	102070
100180	102774	102069
100055	100095	25116
100094	100095	25116
100006	100095	25116
100055	100095	100701
100094	100095	100701
100006	100095	100701
100055	100095	26505
100094	100095	26505
100006	100095	26505
100055	100095	100700
100094	100095	100700
100006	100095	100700
100171	101535	100200
100108	101535	100200
100171	101535	100200
100108	101535	100200
100171	101535	26564
100108	101535	26564
100064	100878	100652
100064	100878	101265
100064	100878	100413
100101	101436	101191
100101	101436	101191
100101	101436	26505
100203	103080	100634
100203	103080	100634
100203	103080	102192
100051	100656	101153
100051	100656	101156
100051	100656	101155
100042	100569	101088
100042	100569	101088
100042	100569	101086
100047	100627	100031
100047	100627	100031
100047	100627	100693
100215	101414	101070
100100	101414	101070
100215	101414	101070
100100	101414	101070
100215	101414	101071
100100	101414	101071
100234	103557	101927
100234	103557	101927
100234	103557	101290
100254	103802	102454
100254	103802	102450
100254	103802	102457
100254	103802	102456
100144	102068	101199
100144	102068	101848
100144	102068	101847
100127	101844_4	101757
100127	101844_4	101748
100123	101787	100694
100123	101787	100694
100123	101787	101722
100090	101224	44
100090	101224	101433
100090	101224	101434
100090	101224	101136
100075	101007	100192
100075	101007	101330
100075	101007	100169
100075	101007	101331
100075	101002	100955
100075	101002	100955
100055	100722	100503
100055	100722	100503
100055	100722	551
100154	102282	101888
100154	102282	101888
100154	102282	101715
100018	100273	100174
100221	100273	100174
100018	100273	100174
100221	100273	100174
100018	100273	26564
100221	100273	26564
100152	102237	100637
100152	102237	101881
100152	102237	101315
100149	102175	100403
100149	102175	100403
100149	102175	101871
100018	100254	100633
100204	100254	100633
100018	100254	100633
100204	100254	100633
100018	100254	100859
100204	100254	100859
100098	101379	101177
100105	101379	101177
100098	101379	101501
100105	101379	101501
100098	101379	101114
100105	101379	101114
100147	102142	100694
100147	102142	100694
100147	102142	101865
100243	103666	102375
100243	103666	102378
100243	103666	101672
100243	103666	101671
100115	101655	100403
100136	101655	100403
100115	101655	100403
100136	101655	100403
100115	101655	101523
100136	101655	101523
100193	102940	100695
100193	102940	100695
100193	102940	102121
100189	102900	100133
100189	102900	100572
100189	102900	100382
100205	103123	102201
100205	103123	102198
100205	103123	551
100205	103123	102197
100205	103123	102199
100238	103630	100205
100238	103630	100205
100238	103630	101638
100218	103312	100816
100218	103312	100817
100218	103312	100382
100207	103175	101009
100207	103175	101009
100207	103175	101183
100156	102345	101896
100156	102345	101896
100156	102345	101833
100018	100025	100632
100204	100025	100632
100068	100025	100632
100142	100025	100632
100001	100025	100632
100144	100025	100632
100018	100025	100632
100204	100025	100632
100068	100025	100632
100142	100025	100632
100001	100025	100632
100144	100025	100632
100018	100025	100633
100204	100025	100633
100068	100025	100633
100142	100025	100633
100001	100025	100633
100144	100025	100633
100052	100661	100757
100052	100661	100757
100052	100661	101159
100098	101374	100197
100098	101374	100197
100098	101374	26515
100055	100732	100503
100055	100732	100503
100055	100732	890
100243	103671	100554
100243	103671	102371
100243	103671	102379
100243	103671	28107
100170	102614	26550
100170	102614	26550
100170	102614	27503
100170	102614	26549
100170	102614	26549
100106	101508	101575
100106	101508	101575
100148	102159	101570
100148	102159	101570
100148	102159	26500
100190	102918_1	100626
100190	102918_1	102110
100194	102971	100634
100194	102971	100634
100194	102971	102137
100184	102842	100403
100184	102842	100403
100184	102842	101711
100248	103728	35
100248	103728	44
100248	103728	102408
100248	103728	100560
100248	103728	100560
100203	103085	102193
100203	103085	26617
100059	100812	26531
100059	100812	26531
100059	100812	100692
100159	102399	101926
100159	102399	101929
100159	102399	101928
100179	102732	101060
100179	102732	102039
100179	102732	26511
100099	101397	101516
100099	101397	101517
100099	101397	100357
100129	101863	29343
100129	101863	29343
100129	101863	26549
100129	101863	26550
100038	100519_2	100466
100038	100519_2	101047
100227	103453	100107
100227	103453	100107
100227	103453	74
100236	103593	26733
100236	103593	26733
100236	103593	100205
100236	103593	101325
100248	103724	102404
100248	103724	102406
100248	103724	102405
100193	102944	102126
100193	102944	102128
100193	102944	102127
100104	101478	101562
100104	101478	101563
100104	101478	26783
100053	100681	101169
100053	100681	101148
100053	100681	100008
100207	103157	100956
100207	103157	100956
100207	103157	27509
100088	101194	100043
100088	101194	100043
100088	101194	100059
100245	103708	100175
100245	103708	100175
100245	103708	26505
100067	100908	101282
100067	100908	101288
100067	100908	25631
100022	100163	100756
100077	100163	100756
100012	100163	100756
100136	100163	100756
100096	100163	100756
100022	100163	100756
100077	100163	100756
100012	100163	100756
100136	100163	100756
100096	100163	100756
100022	100163	26550
100077	100163	26550
100012	100163	26550
100136	100163	26550
100096	100163	26550
100016	100218	100794
100016	100218	100830
100016	100218	100826
100016	100218	100174
100120	101742	100373
100120	101742	101533
100120	101742	101688
100120	101742	101530
100120	101742	101692
100120	101742	101539
100120	101742	101691
100040	100531	100043
100040	100531	100043
100040	100531	100773
100054	100717	101117
100054	100717	101117
100054	100717	100560
100173	102651	102001
100173	102651	26731
100173	102651	100335
100036	100487	101023
100036	100487	101024
100036	100487	26783
100024	100360	100919
100024	100360	100921
100024	100360	100917
100227	103460	26554
100227	103460	26554
100227	103460	100052
100155	102311	101890
100155	102311	101890
100155	102311	27482
100054	100701	100122
100054	100701	101004
100054	100701	101005
100054	100701	101184
100184	102863	101619
100184	102863	101619
100184	102863	101068
100113	101617	100074
100113	101617	100074
100113	101617	100052
100119	101733	26549
100119	101733	100883
100119	101733	26550
100119	101733	26554
100119	101733	100883
100177	102692	102028
100177	102692	102025
100177	102692	102030
100177	102692	102026
100091	101235	100583
100091	101235	101437
100091	101235	100583
100180	102755	4873
100180	102755	102050
100180	102755	102046
100233	103545	100859
100233	103545	102315
100233	103545	100404
100233	103545	26505
100233	103545	101121
100099	101383	101502
100099	101383	101502
100099	101383	100913
100119	101711	100748
100119	101711	26500
100119	101711	100411
100119	101711	100143
100119	101711	100143
100119	101711	100748
100119	101711	100411
100226	103429	26733
100226	103429	26733
100226	103429	101193
100085	101135	100075
100134	101135	100075
100085	101135	100075
100134	101135	100075
100085	101135	100058
100134	101135	100058
100160	102421	101184
100160	102421	101184
100160	102421	101931
100117	101682	101652
100117	101682	101652
100117	101682	101651
100151	102225	101188
100151	102225	101880
100129	101872	100403
100129	101872	100403
100129	101872	100969
100066	100889	101269
100066	100889	101270
100066	100889	100413
100137	102002	101393
100178	102002	101393
100137	102002	101530
100178	102002	101530
100137	102002	101533
100178	102002	101533
100137	102002	101532
100178	102002	101532
100137	102002	101806
100178	102002	101806
100158	102363	101915
100158	102363	101913
100158	102363	101914
100158	102363	101914
100123	101778	101195
100123	101778	101195
100123	101778	101711
100063	100871	100337
100063	100871	100337
100063	100871	101249
100149	102192	100411
100149	102192	100411
100149	102192	26500
100080	101072	100255
100080	101072	101359
100080	101072	101358
100093	101249	101447
100093	101249	101450
100093	101249	100362
100179	102735	101805
100179	102735	101805
100179	102735	26515
100106	101504	100631
100106	101504	100631
100106	101504	101572
100068	100935	101115
100068	100935	101116
100068	100935	101114
100068	100935	26492
100134	101945	101798
100134	101945	101801
100134	101945	101800
100144	102085	100606
100144	102085	100383
100144	102085	100170
100131	101899	101783
100131	101899	101783
100229	103493	101187
100231	103493	101187
100230	103493	101187
100229	103493	102288
100231	103493	102288
100230	103493	102288
100229	103493	26822
100231	103493	26822
100230	103493	26822
100148	101018	100169
100075	101018	100169
100148	101018	100169
100075	101018	100169
100043	100583	100441
100043	100583	101095
100043	100583	100799
100235	103577	101927
100235	103577	102331
100235	103577	102332
100235	103577	101290
100211	103219	100403
100211	103219	100403
100211	103219	102226
100211	103219	100691
100211	103219	100691
100223	103398	100200
100223	103398	100200
100223	103398	100954
100094	101288	101459
100094	101288	101459
100094	101288	890
100141	102033	101831
100156	102033	101831
100141	102033	101832
100156	102033	101832
100141	102033	100663
100156	102033	100663
100085	101133	26500
100085	101133	26500
100085	101133	100075
100189	102905	100606
100189	102905	100383
100189	102905	100379
100167	102565	100065
100167	102565	100065
100167	102565	100059
100170	102602	101993
100170	102602	26549
100170	102602	101393
100170	102602	26550
100170	102602	101993
100170	102602	101393
100204	103097	100831
100204	103097	101293
100169	102580	101979
100169	102580	101979
100169	102580	100697
100176	102683	100862
100176	102683	25272
100167	102564	100059
100167	102564	100059
100167	102564	193
100154	102288	26505
100154	102288	26505
100154	102288	100403
100224	103405	102269
100224	103405	102269
100224	103405	102266
100113	101623	100440
100113	101623	100440
100113	101623	100078
100141	102034	101832
100156	102034	101832
100141	102034	101833
100156	102034	101833
100141	102034	101832
100156	102034	101832
100183	102817	26679
100183	102817	26679
100183	102817	101343
100085	100771	26500
100134	100771	26500
100057	100771	26500
100085	100771	26500
100134	100771	26500
100057	100771	26500
100223	103394	100200
100223	103394	100200
100223	103394	100955
100002	100037	100637
100074	100037	100637
100152	100037	100637
100002	100037	100636
100074	100037	100636
100152	100037	100636
100002	100037	100638
100074	100037	100638
100152	100037	100638
100002	100037	100639
100074	100037	100639
100152	100037	100639
100002	100037	26515
100074	100037	26515
100152	100037	26515
100002	100037	28131
100074	100037	28131
100152	100037	28131
100019	100280	100411
100019	100280	100864
100019	100280	100651
100016	100220	100831
100016	100220	100831
100016	100220	100826
100002	100044	100650
100002	100044	100646
100002	100044	100644
100002	100044	100637
100061	100854	101214
100061	100854	101231
100061	100854	101223
100257	103831	102466
100257	103831	102469
100257	103831	102467
100093	101254	25115
100093	101254	25115
100093	101254	101451
100146	102131	101860
100146	102131	101860
100151	102224	100404
100157	102224	100404
100198	102224	100404
100153	102224	100404
100201	102224	100404
100196	102224	100404
100151	102224	100404
100157	102224	100404
100198	102224	100404
100153	102224	100404
100201	102224	100404
100196	102224	100404
100151	102224	551
100157	102224	551
100198	102224	551
100153	102224	551
100201	102224	551
100196	102224	551
100164	102506	101957
100164	102506	101954
100164	102506	101956
100164	102506	28066
100209	103193	100697
100209	103193	10872
100209	103193	44
100209	103193	100205
100209	103193	100697
100209	103193	35
100013	100187	100065
100013	100187	100065
100013	100187	100052
100085	101149	101348
100085	101149	101348
100085	101149	26500
100129	101881_2	101772
100129	101881_2	101373
100221	103360	100203
100221	103360	100203
100221	103360	26549
100221	103360	26550
100098	101368_3	101491
100098	101368_3	100587
100201	103066	27411
100201	103066	27411
100201	103066	101941
100088	101200	100074
100088	101200	100074
100088	101200	100059
100088	101200	100075
100088	101200	100075
100024	100361	100914
100024	100361	100923
100024	100361	100922
100113	101633	100203
100113	101633	100203
100113	101633	100076
100054	100693	100122
100054	100693	101004
100054	100693	101005
100054	100693	101006
100194	102965	100241
100194	102965	102136
100194	102965	26583
100235	100917	26492
100068	100917	26492
100234	100917	26492
100235	100917	26492
100068	100917	26492
100234	100917	26492
100235	100917	101290
100068	100917	101290
100234	100917	101290
100058	100802	100690
100058	100802	100690
100058	100802	26775
100212	100614	26607
100046	100614	26607
100212	100614	26607
100046	100614	26607
100212	100614	26793
100046	100614	26793
100206	103140	27566
100206	103140	27566
100096	101308	27561
100096	101308	27561
100096	101308	101472
100236	103605	100735
100236	103605	100735
100236	103605	101196
100236	103605	44
100236	103605	35
100136	101980	100694
100136	101980	100694
100136	101980	101803
100119	101046	100052
100077	101046	100052
100181	101046	100052
100154	101046	100052
100119	101046	100052
100077	101046	100052
100181	101046	100052
100154	101046	100052
100119	101046	100697
100077	101046	100697
100181	101046	100697
100154	101046	100697
100104	101484	29234
100104	101484	29234
100104	101484	100697
100090	101232	101432
100090	101232	101432
100090	101232	101142
100125	101800	101726
100125	101800	101729
100125	101800	101727
100244	103676	102382
100244	103676	102382
100244	103676	100059
100163	102490	100265
100163	102490	100265
100163	102490	101949
100010	100122	28149
100010	100122	100747
100010	100122	100745
100041	100558	101076
100041	100558	101076
100041	100558	101075
100013	100170	100767
100013	100170	100761
100013	100170	100760
100013	100170	100765
100206	103126	100813
100206	103126	100812
100206	103126	26591
100206	103126	100810
100206	103126	100814
100206	103126	102204
100206	103126	102203
100206	103126	100804
100206	103126	100172
100021	100306	100890
100021	100306	100891
100021	100306	26505
100108	101538	101590
100108	101538	101591
100108	101538	25632
100018	100249	100403
100245	100249	100403
100018	100249	100403
100245	100249	100403
100018	100249	100858
100245	100249	100858
100199	103025	102155
100199	103025	102160
100199	103025	102156
100142	102051	100633
100142	102051	100633
100142	102051	101838
100142	102051	100883
100008	100110	100550
100008	100110	100563
100008	100110	100034
100008	100110	100735
100008	100110	100558
100008	100110	100560
100008	100110	100734
100008	100110	100130
100008	100110	100736
100008	100110	100570
100059	100836	101205
100059	100836	101205
100059	100836	100693
100004	100066	100665
100004	100066	100666
100132	101917_4	100862
100132	101917_4	101737
100189	102895	100602
100189	102895	100379
100189	102895	102103
100167	102561	100052
100167	102561	100052
100167	102561	100578
100108	101539	101591
100108	101539	100883
100107	101523	101585
100107	101523	101585
100098	100089	35
100018	100089	35
100006	100089	35
100022	100089	35
100077	100089	35
100236	100089	35
100183	100089	35
100198	100089	35
100115	100089	35
100032	100089	35
100129	100089	35
100012	100089	35
100227	100089	35
100226	100089	35
100171	100089	35
100111	100089	35
100150	100089	35
100147	100089	35
100119	100089	35
100221	100089	35
100096	100089	35
100098	100089	44
100018	100089	44
100006	100089	44
100022	100089	44
100077	100089	44
100236	100089	44
100183	100089	44
100198	100089	44
100115	100089	44
100032	100089	44
100129	100089	44
100012	100089	44
100227	100089	44
100226	100089	44
100171	100089	44
100111	100089	44
100150	100089	44
100147	100089	44
100119	100089	44
100221	100089	44
100096	100089	44
100098	100089	100694
100018	100089	100694
100006	100089	100694
100022	100089	100694
100077	100089	100694
100236	100089	100694
100183	100089	100694
100198	100089	100694
100115	100089	100694
100032	100089	100694
100129	100089	100694
100012	100089	100694
100227	100089	100694
100226	100089	100694
100171	100089	100694
100111	100089	100694
100150	100089	100694
100147	100089	100694
100119	100089	100694
100221	100089	100694
100096	100089	100694
100098	100089	100697
100018	100089	100697
100006	100089	100697
100022	100089	100697
100077	100089	100697
100236	100089	100697
100183	100089	100697
100198	100089	100697
100115	100089	100697
100032	100089	100697
100129	100089	100697
100012	100089	100697
100227	100089	100697
100226	100089	100697
100171	100089	100697
100111	100089	100697
100150	100089	100697
100147	100089	100697
100119	100089	100697
100221	100089	100697
100096	100089	100697
100098	100089	100697
100018	100089	100697
100006	100089	100697
100022	100089	100697
100077	100089	100697
100236	100089	100697
100183	100089	100697
100198	100089	100697
100115	100089	100697
100032	100089	100697
100129	100089	100697
100012	100089	100697
100227	100089	100697
100226	100089	100697
100171	100089	100697
100111	100089	100697
100150	100089	100697
100147	100089	100697
100119	100089	100697
100221	100089	100697
100096	100089	100697
100020	100291	100411
100020	100291	100879
100132	100538	100862
100040	100538	100862
100132	100538	101066
100040	100538	101066
100050	100650	100009
100050	100650	101141
100050	100650	100007
100050	100650	101147
100050	100650	101148
100137	101427	26531
100178	101427	26531
100101	101427	26531
100137	101427	26531
100178	101427	26531
100101	101427	26531
100137	101427	100693
100178	101427	100693
100101	101427	100693
100137	101427	26686
100178	101427	26686
100101	101427	26686
100137	101427	26686
100178	101427	26686
100101	101427	26686
100061	100857	101236
100061	100857	101232
100061	100857	101231
100061	100857	101231
100170	102597	26550
100170	102597	100062
100170	102597	26550
100170	102597	100061
100170	102597	26549
100170	102597	26549
100170	102597	101947
100178	102710	101191
100178	102710	101191
100178	102710	26549
100160	100607	100831
100046	100607	100831
100204	100607	100831
100160	100607	100831
100046	100607	100831
100204	100607	100831
100160	100607	26524
100046	100607	26524
100204	100607	26524
100111	101579	100559
100111	101579	28243
100111	101579	100564
100111	101579	100550
100111	101579	100552
100111	101579	101620
100111	101579	100734
100111	101579	100570
100237	100706	100735
100054	100706	100735
100211	100706	100735
100237	100706	100735
100054	100706	100735
100211	100706	100735
100237	100706	100403
100054	100706	100403
100211	100706	100403
100122	101766	101709
100164	101766	101709
100122	101766	101705
100164	101766	101705
100122	101766	101700
100164	101766	101700
100122	101766	28062
100164	101766	28062
100244	103684	100241
100244	103684	100241
100155	102314	100205
100155	102314	100205
100192	102931	27561
100214	102931	27561
100192	102931	27561
100214	102931	27561
100192	102931	102113
100214	102931	102113
100119	101716	100074
100119	101716	100074
100119	101716	101687
100119	101716	100075
100119	101716	100075
100004	100062	100664
100004	100062	100665
100004	100062	100664
100129	101854	101772
100129	101854	101774
100129	101854	101772
100129	101854	101773
100129	101854	101771
100129	101854	27482
100148	101019	100169
100075	101019	100169
100148	101019	101337
100075	101019	101337
100148	101019	101114
100075	101019	101114
100131	101901	101785
100131	101901	101784
100131	101901	101778
100131	101901	101778
100236	100774	100052
100057	100774	100052
100236	100774	100052
100057	100774	100052
100236	100774	100329
100057	100774	100329
100017	100234	100848
100017	100234	100844
100017	100234	100222
100017	100234	100844
100224	103406	100369
100224	103406	100369
100224	103406	102266
100149	102182	26500
100149	102182	26500
100149	102182	100052
100133	101928	101452
100133	101928	101452
100133	101928	26500
100171	102631	101630
100171	102631	101630
100171	102631	101996
100236	103596	100694
100236	103596	100694
100236	103596	26718
100201	103060	101941
100201	103060	101941
100201	103060	102183
100014	100208	100794
100213	100208	100794
100014	100208	100793
100213	100208	100793
100014	100208	100808
100213	100208	100808
100014	100208	100030
100213	100208	100030
100160	101184	101006
100087	101184	101006
100207	101184	101006
100160	101184	101006
100087	101184	101006
100207	101184	101006
100160	101184	101183
100087	101184	101183
100207	101184	101183
100253	103793	102448
100253	103793	102444
100253	103793	102445
100253	103793	100205
100077	101031	100231
100077	101031	100231
100077	101031	26754
100077	101060	100756
100227	101060	100756
100181	101060	100756
100077	101060	100756
100227	101060	100756
100181	101060	100756
100077	101060	100205
100227	101060	100205
100181	101060	100205
100135	101954	100859
100135	101954	100859
100135	101954	100048
100184	102860	100560
100184	102860	100560
100184	102860	100156
100245	103699	100149
100245	103699	100149
100037	100502	101032
100037	100502	101032
100037	100502	101031
100037	100502	101030
100200	103032	102171
100200	103032	102172
100200	103032	102170
100075	101003	100955
100075	101003	100955
100027	100397	100953
100027	100397	100953
100027	100397	100956
100121	101752	26539
100121	101752	26539
100121	101752	74
100121	101752	101697
100250	103742	102416
100250	103742	7
100250	103742	102412
100250	103742	102414
100058	100792	26686
100058	100792	26686
100058	100792	100693
100046	100613	101005
100046	100613	101004
100046	100613	100122
100046	100613	26481
100085	100340	100052
100056	100340	100052
100022	100340	100052
100032	100340	100052
100227	100340	100052
100085	100340	100052
100056	100340	100052
100022	100340	100052
100032	100340	100052
100227	100340	100052
100085	100340	100735
100056	100340	100735
100022	100340	100735
100032	100340	100735
100227	100340	100735
100079	101067	101351
100079	101067	101352
100079	101067	25631
100097	101325	101480
100097	101325	101480
100097	101325	101477
100061	100855	101234
100061	100855	101232
100061	100855	101233
100061	100855	101233
100165	102516	26786
100165	102516	26786
100165	102516	100403
100201	103059	102183
100201	103059	102183
100201	103059	74
100129	101883_2	101772
100129	101883_2	101685
100170	102605	100231
100170	102605	100231
100170	102605	26549
100170	102605	26550
100162	102444	26863
100162	102444	26863
100162	102444	101944
100165	101751	26540
100226	101751	26540
100121	101751	26540
100165	101751	26540
100226	101751	26540
100121	101751	26540
100165	101751	74
100226	101751	74
100121	101751	74
100165	101751	100698
100226	101751	100698
100121	101751	100698
100181	102780	100403
100181	102780	100403
100181	102780	102071
100113	101592	100076
100113	101592	100076
100113	101592	100060
100237	103628	100403
100237	103628	100403
100237	103628	101930
100189	102899	100605
100218	102899	100605
100189	102899	100382
100218	102899	100382
100189	102899	100379
100218	102899	100379
100084	101124	101389
100084	101124	101390
100018	100156	100048
100153	100156	100048
100136	100156	100048
100165	100156	100048
100154	100156	100048
100077	100156	100048
100183	100156	100048
100114	100156	100048
100230	100156	100048
100171	100156	100048
100029	100156	100048
100162	100156	100048
100209	100156	100048
100210	100156	100048
100108	100156	100048
100057	100156	100048
100096	100156	100048
100215	100156	100048
100236	100156	100048
100022	100156	100048
100129	100156	100048
100012	100156	100048
100227	100156	100048
100036	100156	100048
100150	100156	100048
100170	100156	100048
100147	100156	100048
100119	100156	100048
100047	100156	100048
100054	100156	100048
100221	100156	100048
100030	100156	100048
100018	100156	100048
100153	100156	100048
100136	100156	100048
100165	100156	100048
100154	100156	100048
100077	100156	100048
100183	100156	100048
100114	100156	100048
100230	100156	100048
100171	100156	100048
100029	100156	100048
100162	100156	100048
100209	100156	100048
100210	100156	100048
100108	100156	100048
100057	100156	100048
100096	100156	100048
100215	100156	100048
100236	100156	100048
100022	100156	100048
100129	100156	100048
100012	100156	100048
100227	100156	100048
100036	100156	100048
100150	100156	100048
100170	100156	100048
100147	100156	100048
100119	100156	100048
100047	100156	100048
100054	100156	100048
100221	100156	100048
100030	100156	100048
100018	100156	100697
100153	100156	100697
100136	100156	100697
100165	100156	100697
100154	100156	100697
100077	100156	100697
100183	100156	100697
100114	100156	100697
100230	100156	100697
100171	100156	100697
100029	100156	100697
100162	100156	100697
100209	100156	100697
100210	100156	100697
100108	100156	100697
100057	100156	100697
100096	100156	100697
100215	100156	100697
100236	100156	100697
100022	100156	100697
100129	100156	100697
100012	100156	100697
100227	100156	100697
100036	100156	100697
100150	100156	100697
100170	100156	100697
100147	100156	100697
100119	100156	100697
100047	100156	100697
100054	100156	100697
100221	100156	100697
100030	100156	100697
100085	101127	101391
100085	101127	101391
100085	101127	100735
100040	100529	100773
100040	100529	100773
100040	100529	101059
100040	100529	101058
100252	103764	102435
100252	103764	102435
100252	103764	100735
100171	102618	100403
100171	102618	100403
100171	102618	101995
100178	102717	101529
100178	102717	101529
100178	102717	27417
100189	102901	100570
100189	102901	100571
100189	102901	100379
100255	103813	100152
100255	103813	100152
100179	102742	102040
100179	102742	102040
100194	102959	102135
100194	102959	101183
100123	101783	100560
100123	101783	100560
100123	101783	101716
100244	103682_1	101348
100244	103682_1	102388
100160	102418	100854
100160	102418	27509
100232	103524	102307
100232	103524	102311
100179	102731	101060
100179	102731	102039
100179	102731	102041
100235	103578	101372
100235	103578	101372
100235	103578	101927
100133	101932	100203
100133	101932	100203
100133	101932	26554
100164	102500	101953
100164	102500	100598
100164	102500	101710
100197	102996	102151
100197	102996	102151
100237	103622	101930
100237	103622	101930
100074	100983	101316
100074	100983	101317
100074	100983	100651
100215	103273	101071
100215	103273	101071
100215	103273	102239
100122	101756	100614
100122	101756	28095
100122	101756	101699
100122	101756	28086
100230	103500	102289
100230	103500	102292
100230	103500	100494
100184	102859	100156
100184	102859	100156
100184	102859	26783
100159	102398	101115
100159	102398	101115
100159	102398	101928
100022	100317	100032
100022	100317	100032
100022	100317	100911
100047	100622	100158
100047	100622	100158
100047	100622	101120
100015	100215	100602
100015	100215	100379
100015	100215	100607
100022	100339	35
100022	100339	44
100022	100339	100032
100022	100339	100735
100022	100339	100735
100021	100307	100890
100021	100307	100887
100021	100307	100634
100057	100769	100074
100057	100769	100074
100057	100769	101194
100029	100409	100966
100216	100409	100966
100029	100409	100968
100216	100409	100968
100029	100409	100967
100216	100409	100967
100038	100519_1	100466
100038	100519_1	25816
100168	102572	28062
100168	102572	100593
100168	102572	74
100168	102572	101976
100082	101085	101370
100082	101085	101370
100082	101085	101368
100118	101692	100543
100200	101692	100543
100118	101692	100541
100200	101692	100541
100118	101692	100542
100200	101692	100542
100118	101692	100540
100200	101692	100540
100095	101303	101470
100095	101303	101470
100095	101303	26550
100002	100041	100637
100074	100041	100637
100152	100041	100637
100002	100041	100637
100074	100041	100637
100152	100041	100637
100102	101451	100867
100102	101451	101545
100102	101451	100867
100133	101925	101793
100133	101925	101794
100133	101925	100362
100169	102579	35
100169	102579	44
100169	102579	101978
